	alamat	judul								1st glance	2nd glance
617	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Ini Sebaran 533 Kasus Baru Covid-19 di 25 Provinsi, Penambahan di Jatim Tertinggi								neg	
618	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Respons Pemerintah Bantu Pekerja Migran Dinilai Kalah Cepat dari LSM								x	
619	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	UPDATE: Tambah 113 orang, Pasien Sembuh Covid-19 Jadi 2.607								pos	
620	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	UPDATE 9 Mei: Pasien Covid-19 Meninggal Jadi 959 Orang								neg	
621	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	UPDATE 9 Mei: Bertambah 533, Kasus Covid-19 Kini Jadi 13.645								neg	
622	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Gugus Tugas: Gerakan Kurva Covid-19 Melandai, tapi Bukan Berarti Berakhir								pos	
623	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	KPK: Saat Pandemi Covid-19, Pengadaan Barang Paling Berisiko Dikorupsi								neg	
624	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Jaksa Agung Ajak Masyarakat Awasi Kejaksaan Terkait Refocusing Anggaran untuk Covid-19								neg	
625	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Jubir Pemerintah: Buka Kembali Fasilitas Umum Harus dengan Persetujuan Gugus Tugas								pos	
626	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Menpora: Pelaksanaan Ajang Olahraga Nasional Tunggu Arahan Gugus Tugas Covid-19								pos	
627	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Pemerintah China Diminta Pastikan Pemilik Kapal Penuhi Hak-hak Pekerja Migran Indonesia								x	
628	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Hingga 9 Mei, Pasien Positif Covid-19 di Wisma Atlet Jadi 662 Orang								neg	
629	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Periksa ABK di Kapal China, Penyidik Polri Tak Tunggu Karantina 14 Hari Selesai								x	
630	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=2	Gubernur Ganjar: Siapa Pun yang Berpikir Korupsi di Masa Pandemi, Laknat Dunia Akhirat!								pos	
631	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Pasien 01: Dukungan Keluarga dan Sahabat Bantu Sembuh dari Covid-19								pos	
632	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	34.000 Pekerja Migran Akan Pulang ke Indonesia, Ini Langkah Pemerintah								x	
633	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Jubir: Gugus Tugas Covid-19 Tak Dilibatkan Bikin Kajian Buka Mal hingga Sekolah								neg	
634	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Jokowi: Kita Tidak Mudik karena Kita Sayang Keluarga								x	
635	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Gugus Tugas: Laki-laki Paling Rentan Terinfeksi Covid-19								neg	
636	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Gugus Tugas: Batuk Jadi Gejala Paling Sering Timbul dari Kasus Positif Covid-19								net	
637	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Kemenko Perekonomian Buat Kajian Awal Buka Fasilitas Publik, Kemenkes: Itu Masih Pendapat, Bukan Rencana								x	
638	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Istana: Mal dan Sekolah Dibuka jika Tak Ada Kasus Baru Covid-19								pos	
639	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Menhan Prabowo Cek Kesiapan Rumah Sakit Dr Suyoto untuk Tangani Wabah Covid-19								pos	
640	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	UPDATE Covid-19 8 Mei: Pasien Positif 13.112 Orang, Kasus Sembuh 2.494								net	
641	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Tim Pengacara Serahkan Dokumen Perjanjian Kerja Milik ABK Indonesia di Kapal Long Xing ke Polisi								x	
642	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	BNPB: Januari hingga Mei, Bencana Hidrometeorologi Sering Melanda Indonesia 								x	
643	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	Ketua MPR Minta Pemerintah Buat Situs Khusus Data Penerima Bansos								x	
644	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	UPDATE 8 Mei: Sebaran 13.112 Kasus Covid-19 di 34 Provinsi, DKI Jakarta Tertinggi								neg	
645	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=3	NA									
646	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
647	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
648	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
649	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
650	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
651	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
652	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
653	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
654	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
655	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
656	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
657	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
658	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
659	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
660	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=4	NA									
661	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
662	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
663	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
664	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
665	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
666	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
667	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
668	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
669	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
670	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
671	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
672	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
673	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
674	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
675	https://indeks.kompas.com/?site=nasional&date=2020-05-9&page=5	NA									
676	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Menlu: China Sedang Investigasi Perusahaan yang Mempekerjakan ABK WNI								x	
677	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Aturan Perlindungan Awak Kapal Masih Rencana, Terhambat Wabah Pula								x	
678	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Kuasa Hukum Sebut Penyakit ABK yang Dilarung di Laut Masih Misterius								x	
679	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	DMI: 100.000 Guru Ngaji Terdampak Covid-19 Belum Terima Bantuan								neg	
680	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Kemenaker Sebut Peristiwa Pelarungan ABK Pernah Terjadi Sebelumnya								x	
681	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Doni Monardo Sebut Masyarakat Sudah Disiplin untuk Tak Mudik								x	
682	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Panglima TNI Pimpin Upacara Pemakaman Djoko Santoso di San Diego Hills								x	
683	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Hingga 10 Mei, Wisma Atlet Kemayoran Rawat 885 Pasien Terkait Covid-19								net	
684	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Menurut IDI, PSBB Harus Dipertahankan								pos	
685	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Pemerintah Masih Cari Tahu Alasan Kapal China Larung Jenazah ABK Indonesia								x	
686	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Pasien Sembuh dari Covid-19 Tambah 91, Ini Sebarannya...								pos	
687	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	158.273 Spesimen Telah Diperiksa Terkait Virus Corona								pos	
688	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Meninggal Dunia, ABK yang Kerja di Kapal Long Xing 629 Idap Pneumonia								x	
689	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	UPDATE Covid-19 10 Mei: Jumlah ODP 248.690 Orang, PDP 30.317								net	
690	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=1	Menlu: Perlakuan Terhadap ABK di Kapal Long Xing 629 Mencederai HAM								x	
691	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	UPDATE 10 Mei: Tambah 14 Orang, Jumlah Pasien Covid-19 Meninggal 973 Kasus								neg	
692	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Bamsoet Kenang Djoko Saat Menjadi Ketua Tim Pemenangan Prabowo-Sandi								x	
693	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	UPDATE 10 Mei: Tambah 91, Jumlah Pasien Sembuh Covid-19 Jadi 2.698								pos	
694	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Menlu: Sebagian Besar ABK di Kapal Long Xing 629 Belum Terima Gaji								x	
695	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	UPDATE 10 Mei: Tambah 387, Kasus Covid-19 Jadi 14.023								neg	
696	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Pemerintah Diminta Investigasi Penyalur ABK yang Dilarung Kapal China								x	
697	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Akibat Pandemi Covid-19, Pekerja Indonesia di Taiwan Rawat 50 Penghuni Panti Jompo Tiap Hari								neg	
698	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	KSP Tegaskan Tidak Ada Pelonggaran PSBB								pos	
699	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Bagi Prabowo, Djoko Santoso Prajurit Sejati yang Berintegritas Tinggi 								x	
700	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Tangani Pandemi Covid-19 Butuh Perilaku Konsisten								net	
701	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Ahli Psikologi Politik: Penanganan Covid-19 di Indonesia Sama dengan Negara Lain, tetapi...								net	
702	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	UPDATE 10 Mei: 733 WNI di Luar Negeri Positif Covid-19, 363 Orang Sembuh								net	
703	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Ahli Psikologi Politik: Kondisi Psikologis Pengaruhi Penanganan Covid-19								net	
704	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Menko PMK Sebut Penyaluran Bansos Presiden Tahap I di DKI Sudah Rampung								x	
705	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=2	Jenderal Purn Djoko Santoso Meninggal Dunia, TNI Kibarkan Bendera Setengah Tiang								x	
706	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	Usai Periksa ABK, Bareskrim Temukan Indikasi Eksploitasi di Kapal Long Xing 629								x	
707	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	RSPAD Tegaskan Mantan Panglima TNI Djoko Santoso Meninggal Bukan karena Covid-19								x	
708	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	Sebelum Wafat, Djoko Santoso Sempat Dirawat Setelah Operasi Pendarahan Otak								x	
709	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	Mantan Panglima TNI Djoko Santoso Meninggal Dunia								x	
710	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	Sebaran 13.645 Kasus Covid-19 Indonesia hingga 9 Mei, Rekor Penambahan Kasus Baru Sejak 2 Maret								neg	
711	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
712	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
713	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
714	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
715	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
716	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
717	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
718	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
719	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
720	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=3	NA									
721	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
722	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
723	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
724	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
725	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
726	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
727	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
728	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
729	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
730	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
731	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
732	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
733	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
734	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
735	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=4	NA									
736	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
737	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
738	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
739	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
740	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
741	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
742	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
743	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
744	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
745	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
746	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
747	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
748	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
749	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
750	https://indeks.kompas.com/?site=nasional&date=2020-05-10&page=5	NA									
751	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	MK Bolehkan Sidang Online dengan Sejumlah Syarat								x	
752	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Kedatangan 500 TKA China Tertunda, Pemerintah Cari Solusi								x	
753	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Megawati Instruksikan Kepala Daerah PDI-P Perkuat Ketahanan Pangan								x	
754	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Menlu: Kepulangan WNI dari Luar Negeri Melibatkan Pemerintah Daerah								x	
755	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	BNPB: Mungkin Kasus Covid-19 Melandai pada Juni								pos	
756	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Menlu: 734 WNI Terpapar Covid-19 di 33 Negara								neg	
757	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Jokowi Ajukan 31 Calon Dubes ke DPR, Ini Nama-namanya...								x	
758	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Sambil Menunggu Vaksin Covid-19, Indonesia Diminta Tingkatkan Diplomasi								net	
759	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	BNPB: Indonesia Sudah Terapkan Intervensi Tingkat Tinggi Demi Cegah Covid-19								pos	
760	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	DPR-Pemerintah Sepakat RUU Minerba Segera Disahkan di Rapat Paripurna								x	
761	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Anggota DPR Minta Program Asimilasi Napi Saat Pandemi Covid-19 Dievaluasi								neg	
762	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Wamenag Setuju Masjid Tak Perlu Ditutup Seluruhnya di Tengah Wabah								net	
763	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Anggota Komisi IX DPR Desak Pemerintah Lindungi ABK di Luar Negeri								x	
764	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Anggota Komisi XI Minta Pemerintah Perbaiki Data Bansos untuk Pulihkan Ekonomi Rakyat								x	
765	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=1	Menlu: 375.162 Paket Sembako Didistribusikan ke WNI di Luar Negeri								pos	
766	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	KSAD Lantik Putra Asli Papua untuk Dua Jabatan Ini, Berikut Profilnya								x	
767	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	17 Hari Larangan Mudik, 39.412 Kendaraan Diminta Putar Balik								x	
768	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	Gugus Tugas Jamin WNI dari Luar Negeri yang Dipulangkan ke Rumah Negatif Covid-19								pos	
769	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	KPK Undang Pegawai Sejumlah Lembaga Daftar Seleksi 6 Jabatan								x	
770	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	Napi Asimilasi Kembali Bertindak Kriminal, Politisi PDI-P Sebut Pemerintah Tak Teliti dan Selektif								x	
771	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	WNI yang Pulang dari Luar Negeri Dikhawatirkan Bentuk Klaster Baru Covid-19								neg	
772	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	Mengenang Jenderal TNI (Purn) Djoko Santoso								x	
773	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	Pasien Covid-19 Meninggal Terbanyak di DKI, Jumlahnya 441 Orang								neg	
774	https://indeks.kompas.com/?site=nasional&date=2020-05-11&page=2	Pemerintah: Saat ini, Mayoritas Penularan Covid-19 Terjadi Lewat Transmisi Lokal								net	
